Participant,Mode,Code,Gender,Age,Specificity,Image_Rate,Trial_Type,Confidence,Accuracy,Milliseconds
3_RSVPExp02_2019May_RASearston_93634733836.txt,participant,H0002E,Female,22,print,8 images,same,11,1,1815
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,1 image,different,1,1,2757
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,1 image,different,8,0,4030
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,1 image,different,1,1,2237
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,1 image,different,1,1,3183
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,1 image,different,6,1,4328
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,1 image,different,7,0,4959
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,1 image,same,8,1,3439
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,1 image,same,8,1,3054
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,1 image,same,3,0,1814
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,1 image,same,5,0,3766
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,1 image,same,7,1,4159
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,1 image,same,5,0,3723
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,2 images,different,1,1,3886
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,2 images,different,1,1,1981
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,2 images,different,1,1,2230
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,2 images,different,7,0,9181
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,2 images,different,3,1,4911
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,2 images,different,3,1,4748
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,2 images,same,6,0,7703
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,2 images,same,1,0,9502
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,2 images,same,6,0,3429
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,2 images,same,12,1,5142
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,2 images,same,3,0,4066
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,2 images,same,3,0,3154
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,4 images,different,4,1,5273
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,4 images,different,3,1,4533
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,4 images,different,3,1,3623
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,4 images,different,1,1,3071
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,4 images,different,7,0,2329
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,4 images,different,8,0,2503
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,4 images,same,9,1,2992
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,4 images,same,3,0,3331
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,4 images,same,11,1,1458
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,4 images,same,6,0,4356
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,4 images,same,3,0,3902
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,4 images,same,4,0,3558
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,8 images,different,1,1,4193
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,8 images,different,7,0,8979
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,8 images,different,1,1,5923
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,8 images,different,4,1,5281
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,8 images,different,2,1,4415
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,8 images,different,7,0,3667
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,8 images,same,1,0,3620
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,8 images,same,12,1,6488
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,8 images,same,1,0,5935
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,8 images,same,6,0,6336
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,8 images,same,7,1,6223
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,person,8 images,same,5,0,3181
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,1 image,different,7,0,4879
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,1 image,different,7,0,4343
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,1 image,different,5,1,3062
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,1 image,different,7,0,3077
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,1 image,different,6,1,3622
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,1 image,different,9,0,2607
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,1 image,same,2,0,2135
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,1 image,same,7,1,4511
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,1 image,same,5,0,4093
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,1 image,same,6,0,3272
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,1 image,same,9,1,1813
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,1 image,same,7,1,2170
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,2 images,different,2,1,2903
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,2 images,different,3,1,3748
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,2 images,different,4,1,3992
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,2 images,different,2,1,4598
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,2 images,different,5,1,5506
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,2 images,different,7,0,4689
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,2 images,same,2,0,5299
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,2 images,same,12,1,2974
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,2 images,same,4,0,4660
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,2 images,same,2,0,2447
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,2 images,same,5,0,3975
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,2 images,same,5,0,5277
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,4 images,different,6,1,3442
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,4 images,different,7,0,2776
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,4 images,different,2,1,3822
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,4 images,different,8,0,4311
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,4 images,different,3,1,4663
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,4 images,different,6,1,5198
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,4 images,same,7,1,3046
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,4 images,same,8,1,2991
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,4 images,same,5,0,3255
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,4 images,same,10,1,2666
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,4 images,same,7,1,1996
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,4 images,same,5,0,3221
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,8 images,different,1,1,4320
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,8 images,different,8,0,5445
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,8 images,different,1,1,3707
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,8 images,different,5,1,4243
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,8 images,different,2,1,3422
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,8 images,different,6,1,2206
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,8 images,same,7,1,2750
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,8 images,same,7,1,4024
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,8 images,same,6,0,6614
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,8 images,same,7,1,3686
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,8 images,same,5,0,4040
5_RSVPExp02_2019May_RASearston_93634733856.txt,participant,H0003T,Male,22,print,8 images,same,6,0,4258
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,1 image,different,1,1,3279
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,1 image,different,12,0,1295
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,1 image,different,1,1,1952
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,1 image,different,1,1,2048
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,1 image,different,12,0,2032
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,1 image,different,1,1,2084
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,1 image,same,12,1,1618
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,1 image,same,1,0,1452
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,1 image,same,1,0,2112
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,1 image,same,12,1,2555
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,1 image,same,12,1,1053
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,1 image,same,1,0,1815
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,2 images,different,12,0,5527
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,2 images,different,1,1,3057
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,2 images,different,12,0,2735
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,2 images,different,12,0,2047
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,2 images,different,1,1,3520
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,2 images,different,1,1,5480
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,2 images,same,12,1,1568
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,2 images,same,1,0,3112
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,2 images,same,12,1,2470
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,2 images,same,1,0,6797
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,2 images,same,12,1,1816
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,2 images,same,12,1,2476
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,4 images,different,12,0,2607
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,4 images,different,1,1,2549
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,4 images,different,12,0,3399
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,4 images,different,1,1,1793
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,4 images,different,1,1,1735
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,4 images,different,1,1,1958
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,4 images,same,12,1,6551
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,4 images,same,12,1,2882
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,4 images,same,12,1,1806
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,4 images,same,12,1,2765
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,4 images,same,1,0,2165
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,4 images,same,12,1,1478
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,8 images,different,12,0,2773
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,8 images,different,1,1,1886
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,8 images,different,1,1,1720
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,8 images,different,1,1,1734
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,8 images,different,12,0,2400
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,8 images,different,1,1,3052
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,8 images,same,12,1,2860
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,8 images,same,1,0,1983
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,8 images,same,1,0,1575
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,8 images,same,12,1,1497
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,8 images,same,12,1,2029
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,person,8 images,same,1,0,2222
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,1 image,different,12,0,2434
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,1 image,different,12,0,2541
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,1 image,different,1,1,2425
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,1 image,different,1,1,1966
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,1 image,different,1,1,1989
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,1 image,different,1,1,2238
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,1 image,same,12,1,1682
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,1 image,same,12,1,1487
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,1 image,same,1,0,1503
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,1 image,same,12,1,7177
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,1 image,same,12,1,1362
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,1 image,same,1,0,1648
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,2 images,different,1,1,7055
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,2 images,different,12,0,4807
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,2 images,different,1,1,2757
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,2 images,different,1,1,5348
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,2 images,different,1,1,7719
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,2 images,different,1,1,4334
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,2 images,same,12,1,2432
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,2 images,same,1,0,2158
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,2 images,same,12,1,3194
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,2 images,same,12,1,3525
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,2 images,same,12,1,1331
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,2 images,same,12,1,3152
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,4 images,different,1,1,2759
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,4 images,different,1,1,6844
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,4 images,different,1,1,4674
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,4 images,different,12,0,3087
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,4 images,different,12,0,5702
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,4 images,different,12,0,2311
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,4 images,same,12,1,21726
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,4 images,same,1,0,7678
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,4 images,same,12,1,4119
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,4 images,same,12,1,6061
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,4 images,same,1,0,4230
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,4 images,same,12,1,6255
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,8 images,different,1,1,5803
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,8 images,different,12,0,5583
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,8 images,different,12,0,2326
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,8 images,different,1,1,2712
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,8 images,different,12,0,2971
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,8 images,different,12,0,2007
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,8 images,same,1,0,2389
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,8 images,same,12,1,1671
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,8 images,same,1,0,2222
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,8 images,same,12,1,2134
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,8 images,same,12,1,1591
7_RSVPExp02_2019May_RASearston_93634733875.txt,participant,J0009X,Male,32,print,8 images,same,1,0,2710
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,1 image,different,12,0,1865
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,1 image,different,1,1,1247
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,1 image,different,1,1,1581
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,1 image,different,1,1,1520
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,1 image,different,1,1,1383
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,1 image,different,7,0,2310
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,1 image,same,12,1,952
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,1 image,same,1,0,1470
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,1 image,same,1,0,1435
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,1 image,same,6,0,3775
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,1 image,same,1,0,1443
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,1 image,same,1,0,1309
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,2 images,different,7,0,1762
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,2 images,different,1,1,2899
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,2 images,different,1,1,2966
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,2 images,different,7,0,4593
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,2 images,different,1,1,1254
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,2 images,different,1,1,1438
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,2 images,same,1,0,1896
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,2 images,same,1,0,2414
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,2 images,same,12,1,1908
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,2 images,same,6,0,3676
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,2 images,same,1,0,4687
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,2 images,same,1,0,2061
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,4 images,different,1,1,1443
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,4 images,different,1,1,1159
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,4 images,different,12,0,1345
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,4 images,different,7,0,1886
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,4 images,different,7,0,1604
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,4 images,different,12,0,1489
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,4 images,same,7,1,2506
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,4 images,same,1,0,1022
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,4 images,same,1,0,1781
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,4 images,same,1,0,1422
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,4 images,same,1,0,1413
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,4 images,same,12,1,1604
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,8 images,different,1,1,1700
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,8 images,different,1,1,2279
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,8 images,different,1,1,3044
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,8 images,different,1,1,1719
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,8 images,different,1,1,2138
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,8 images,different,1,1,2777
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,8 images,same,12,1,1705
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,8 images,same,1,0,1647
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,8 images,same,1,0,1331
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,8 images,same,1,0,1462
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,8 images,same,1,0,2223
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,person,8 images,same,1,0,1995
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,1 image,different,1,1,3476
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,1 image,different,1,1,1391
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,1 image,different,1,1,1330
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,1 image,different,1,1,2327
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,1 image,different,7,0,1509
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,1 image,different,1,1,1894
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,1 image,same,7,1,1970
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,1 image,same,1,0,1449
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,1 image,same,7,1,1508
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,1 image,same,1,0,2413
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,1 image,same,1,0,1216
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,1 image,same,1,0,1600
